card_id,set_id,set_code,set_rarity,set_rarity_code
911883,dc9e9b7ce61fd372e15eb79faac0a51e,ENK32,Common,(C)
911883,de1bf6a6a076ce9410961bacd8cfb625,EN151,Rare,(R)
917796,36fba37f7f69570e005ac86f86f6bf8a,EN059,Common,(C)
917796,7224e82da41ec50ae719fcc99fec38b6,EN167,Common,(C)
923596,12aba9ced4764fae3abb9d204d21c888,EN008,Common,(C)
923596,278c22fd91c8375f5f21a3ace166ef30,EN030,Super Rare,(SR)
938717,aafac532f51c496501952937c21bfa8c,EN001,Super Rare,(SR)
952523,0ae37fc5dd293c7ab5dd50776e70587e,EN087,Super Rare,(SR)
952523,5592c43210bb165295b7831d399acf7f,EN041,Common,(C)
952523,723a480a9776e44858d56efd8b2e9c19,EN046,Ultra Rare,(UR)
967928,506f3b6d6b69648933ac22ed31aa737b,EN171,Rare,(R)
967928,7c6e77a5a83de29d749226ae0eb952f2,EN296,Common,(C)
967928,92a1030ed32f1b24fa1345f6db193241,EN051,Rare,(R)
967928,92a1030ed32f1b24fa1345f6db193241,EN051,Ultimate Rare,(UtR)
975299,ebc400e21e238014d979aaf26917d906,EN062,Common,(C)
980973,2d7607052b1bcb3e3d6e5cf92fab2a3a,EN013,Common,(C)
980973,30a5aa12009479ffc7ef005141fdf0dc,PT016,Common,(C)
980973,506f3b6d6b69648933ac22ed31aa737b,EN013,Common,(C)
980973,54fec7123a9e729d930de4c102af99df,EN018,Common,(C)
980973,6eec74d3f0e78dd2ca4634abcb3905b6,EN005,Common,(C)
980973,7c6e77a5a83de29d749226ae0eb952f2,EN203,Common,(C)
980973,b32d3069a055a23ea9aa0b03cdb8f04f,EN025,Common,(C)
980973,cec6ad7519290b9ebe5e8233e2c0f3a4,ENC06,Common,(C)
980973,ddf9c624d26944f73cb8bf174e184d81,EN016,Common,(C)
980973,eb2bd307211b77650d375957c150172d,EN010,Common,(C)
981540,22e43c6247690300afe191ade90adab0,EN090,Common,(C)
981540,3bbff0e4b3edb9f6363fb5af6bde2021,EN040,Common,(C)
983995,278c22fd91c8375f5f21a3ace166ef30,EN079,Super Rare,(SR)
984114,34538103e7730ac64717363f9b2bd570,EN033,Common,(C)
984114,4d88fdebf2f47b191a0eff8ae615dd02,EN045,Common,(C)
984114,7b7afc8574130f2a6f1eee42ab0d11ad,EN000,Ultra Rare,(UR)
984114,93d6a60352d6427b42c3604c61cf1dd6,ENB07,Common,(C)
984114,deb3b36fda4262b1185a39ded89f1da5,EN016,Rare,(R)
987311,341449569547979215962bcfe5c84a21,EN010,Super Rare,(SR)
1003028,b0606792e1cb727d75e9e61821ffece4,EN096,Rare,(R)
1003840,468ef2a7f53539fd26bccf9140f8725e,EN026,Common,(C)
1003840,de1bf6a6a076ce9410961bacd8cfb625,EN095,Rare,(R)
1005587,1eb2553b45fe4c9104bcf82a1345d2f9,EN038,Gold Secret Rare,(GScR)
1005587,278c22fd91c8375f5f21a3ace166ef30,EN076,Super Rare,(SR)
1005587,5592c43210bb165295b7831d399acf7f,EN030,Common,(C)
1006081,1eb2553b45fe4c9104bcf82a1345d2f9,EN002,Gold Secret Rare,(GScR)
1033312,15a6196140765e09ae0636f48a47f558,EN027,Common,(C)
1033312,38ea89b43162d02e2ed859ce622dab09,EN065,Secret Rare,(ScR)
1033312,3bbff0e4b3edb9f6363fb5af6bde2021,EN151,Secret Rare,(ScR)
1033312,c18e2042fea0be080cf50529c7df0f15,EN023,Common,(C)
1033312,d0b83c8d1ff13a795c05cf0acfad5c0d,PT023,Common,(C)
1036974,24e104e2821b5b4ca2fb43d044e32baf,EN014,Common,(C)
1036974,ae497808dae99143a58560d3b3b33d16,EN037,Common,(C)
1036974,e748b854ba70343861902208384941cd,EN217,Common,(C)
1041278,06d4ff0cc2404485875a69ae6f9a139d,EN070,Common,(C)
1041278,a044f1d51eeaaab32a0ab95712836f19,EN144,Common,(C)
1045143,12aba9ced4764fae3abb9d204d21c888,EN005,Common,(C)
1045143,278c22fd91c8375f5f21a3ace166ef30,EN027,Rare,(R)
1045143,4671e4bd7249d8a43dda3dec12cceb5b,EN007,Rare,(R)
1047075,4962ce2eefdcb976ce42041217783326,EN001,Ultra Rare,(UR)
1050186,0066143555bb13b5699eb5635a28d6a5,EN005,Super Rare,(SR)
1050186,922a57e0590bdc3fc53d64d9b3fe76c7,EN022,Common,(C)
1050186,ebcf2adcd9679d0dcc72352f53d09dc6,EN077,Common,(C)
1050355,1718bfa940bf4a8b1a68db61a3c3fa09,EN090,Super Rare,(SR)
1050684,c26a8f93f8d9788c6c05dc7e23cf2973,EN047,Super Rare,(SR)
1050684,e0287a9b16d64cecab1a8bccbabb0d2c,PT033,Common,(C)
1061200,b2da2930396a210c404f3a4e02ab7784,EN227,Common,(C)
1061200,d34642d654058d0cdefc4c4b4b0032bd,EN088,Common,(C)
1073952,74a0540e144592a401e5f91428715ce2,EN031,Common,(C)
1073952,7c0ee7fabbf9093b04eb661478db5561,EN104,Ultra Rare,(UR)
1073952,a0431d1e982ccf06eb9eaa54f9334dd4,EN028,Rare,(R)
1073952,ef3ad220efa405046c31095beed830c7,EN055,Super Rare,(SR)
1073952,fdd13ad84bdd9683494dc76350b2d95c,EN048,Super Rare,(SR)
1082946,e3a8225277580d9dac45d0e20f00b46a,050,Common,(C)
1102515,2d7607052b1bcb3e3d6e5cf92fab2a3a,EN010,Rare,(R)
1102515,2d7607052b1bcb3e3d6e5cf92fab2a3a,EN010,Ultimate Rare,(UtR)
1102515,49089d468efc28d7fe77a27adc970b2d,EN018,Common,(C)
1102515,506f3b6d6b69648933ac22ed31aa737b,EN010,Rare,(R)
1102515,d7fe0009735441f06c39d9369e13911e,ENA17,Common,(C)
1118137,b2da2930396a210c404f3a4e02ab7784,EN208,Super Rare,(SR)
1118137,d34642d654058d0cdefc4c4b4b0032bd,EN060,Super Rare,(SR)
1127737,fb2696367bea69cf285e4090b3e08d5c,EN061,Common,(C)
1142880,7636e6ed197a482c0283b6d2805a49a2,EN007,Common,(C)
1142880,aa94791c35f5fabfb8529a2fccb43138,EN036,Ultra Rare,(UR)
1142880,ed7041601d300c8f68859096f05f098d,EN032,Ultra Rare,(UR)
1149109,411e1e7224accd39250b325567ad861e,EN023,Common,(C)
1149109,542fdb01ea7dfa238d17aaf3c062b2c7,EN090,Ultra Rare,(UR)
1149109,761a6f4c81e2e236659f49577db80ec2,EN060,Rare,(R)
1151281,ebc400e21e238014d979aaf26917d906,EN083,Common,(C)
1154611,7ee33bb4fad97bf17b3e5404bdaa6eab,EN098,Common,(C)
1154611,c6f3e50089b17275c8462f40263e585d,EN171,Common,(C)
1154611,c9e2e81085f9d9106f5bb95f21ff5d37,PT013,Super Rare,(SR)
1154611,ce1a91d0ff648eca31435ccb049e50b7,EN013,Super Rare,(SR)
1157683,7636e6ed197a482c0283b6d2805a49a2,EN034,Common,(C)
1164211,c67dde397462bc8fd39202d742a53bb9,EN003,Quarter Century Secret Rare,
1164211,c67dde397462bc8fd39202d742a53bb9,EN003,Ultra Rare,(UR)
1174075,0ae37fc5dd293c7ab5dd50776e70587e,EN084,Prismatic Secret Rare,(PScR)
1174075,723a480a9776e44858d56efd8b2e9c19,EN043,Secret Rare,(ScR)
1184620,02f27695ca4bdcabb9641d8357fbcb9a,009,Common,(C)
1184620,02f27695ca4bdcabb9641d8357fbcb9a,E008,Common,(C)
1184620,ac6b7e2c6239479038488c7a86ab2084,010,Common,(C)
1184620,ac6b7e2c6239479038488c7a86ab2084,E010,Common,(C)
1184620,ac6b7e2c6239479038488c7a86ab2084,EN010,Common,(C)
1184620,b16b9850ec7080f553e12ce446707a3d,005,Common,(C)
1184620,b79d33fa1cb25ad31a52ba31540bd980,EN147,Common,(C)
1187243,ee19a7b461378aeba25fd1cd47b5f1af,EN061,Common,(C)
1197847,ebc400e21e238014d979aaf26917d906,EN059,Common,(C)
1200843,f1cd8cc2b7ab1e0373903c954a0045be,EN056,Common,(C)
1218214,542fdb01ea7dfa238d17aaf3c062b2c7,EN050,Ultra Rare,(UR)
1224927,005eba16ef83bd8139478a7055c438c0,EN136,Common,(C)
1224927,03e90883b2113627cd020c51bb3710d2,EN036,Common,(C)
1224927,496bd78ff7f6eef0f3c2b1d2b2dc17bf,EN035,Common,(C)
1224927,7c6e77a5a83de29d749226ae0eb952f2,EN148,Super Rare,(SR)
1224927,8453ff3c2ad6222fbb642b28302940f2,EN034,Common,(C)
1224927,ea07a957ab3d336738895f9a03d805a0,EN032,Common,(C)
1224927,fd1e0244d83762f53fbd96be32f57724,EN033,Platinum Rare,(PIR)
1225009,439a908515f9385a6ede0932948a6ec5,EN017,Collector's Rare,(CR)
1225009,439a908515f9385a6ede0932948a6ec5,EN017,Ultra Rare,(UR)
1225009,a044f1d51eeaaab32a0ab95712836f19,EN229,Prismatic Secret Rare,(PScR)
1248895,005eba16ef83bd8139478a7055c438c0,EN293,Rare,(R)
1248895,5abdbb11b77fea2c353ce1b60f93b673,004,Super Rare,(SR)
1248895,6eba62842a4a2383961d7f49f358eee3,006,Ultra Rare,(UR)
1248895,6eba62842a4a2383961d7f49f358eee3,E006,Ultra Rare,(UR)
1248895,6eba62842a4a2383961d7f49f358eee3,EN006,Ultra Rare,(UR)
1248895,7c6e77a5a83de29d749226ae0eb952f2,EN094,Common,(C)
1248895,a399605f0dad9ea9479460414f6a2c8a,EN004,Rare,(R)
1248895,b6a053e6532fd01877970f36bf03a6d1,ENB38,Common,(C)
1248895,b720717a4c88e63a5d561f2cc18689d1,EN036,Common,(C)
1248895,b79d33fa1cb25ad31a52ba31540bd980,EN070,Common,(C)
1249315,c6406398b1caf5641982075a3224429e,EN078,Secret Rare,(ScR)
1249315,fb2696367bea69cf285e4090b3e08d5c,EN058,Super Rare,(SR)
1259814,c6406398b1caf5641982075a3224429e,EN011,Secret Rare,(ScR)
1264319,09ce0386f2a41a163a672ad1f91c1597,EN043,Duel Terminal Normal Parallel Rare,(DNPR)
1264319,a7f06845aad10dca0a4793da01b87590,EN026,Super Rare,(SR)
1264319,ef8b913d5f49de0798a5c8b77617faee,EN039,Common,(C)
1264319,ef8b913d5f49de0798a5c8b77617faee,EN039,Shatterfoil Rare,(SHR)
1269512,9fbc2ae81027208001000dfd2a7d701e,EN003,Secret Rare,(ScR)
1274455,a1c14cc8da23f716d0e8e532bfb6c455,EN083,Super Rare,(SR)
1278431,51eeba1e5fd0972879c04cd0bc04ad7b,EN086,Common,(C)
1278431,b32d3069a055a23ea9aa0b03cdb8f04f,EN030,Rare,(R)
1281505,29b84a69b4ed47f6c0796ebcf036b662,EN020,Duel Terminal Normal Parallel Rare,(DNPR)
1281505,424cd414aa7c40f77530cf69f4102635,EN106,Common,(C)
1281505,424cd414aa7c40f77530cf69f4102635,EN106,Mosaic Rare,(MSR)
1281505,fa24f5d2ba180cf4a0f10b4a9164ed49,EN005,Super Rare,(SR)
1287123,de7d43d6aa45805068358d7960eabadd,EN082,Secret Rare,(ScR)
1295111,1283191769e7792b25b074809d43a841,EN013,Common,(C)
1295111,6ccfe644e861b7b88dfd41ba7823d31c,EN051,Common,(C)
1295111,74a0540e144592a401e5f91428715ce2,EN025,Common,(C)
1295111,bd77395aac64ed95f5555f319a7aba9a,EN072,Ultra Rare,(UR)
1295111,cb6ba8c143c17ecfa39d6d2fd18d70fb,EN194,Common,(C)
1295442,06d4ff0cc2404485875a69ae6f9a139d,EN010,Common,(C)
1295442,a044f1d51eeaaab32a0ab95712836f19,EN121,Common,(C)
1315120,4f36a98f48b8ba92cdc99876703daabf,EN017,Rare,(R)
1315120,7c0ee7fabbf9093b04eb661478db5561,EN206,Ultra Rare,(UR)
1315120,d9664ecfdd5e5da052a3bab282dd85d8,EN015,Common,(C)
1315120,e0287a9b16d64cecab1a8bccbabb0d2c,PT015,Common,(C)
1322368,a958f842061f0c256334ebf7813f3cb5,EN163,Common,(C)
1322368,d7eb2a048a8f32254a2b3ddaf21c72bd,EN099,Ultra Rare,(UR)
1329620,06d4ff0cc2404485875a69ae6f9a139d,EN073,Common,(C)
1340142,c67dde397462bc8fd39202d742a53bb9,EN049,Super Rare,(SR)
1344018,b8e0e89213ecc4c89954407b2bf65626,EN008,Ultra Rare,(UR)
1347977,127e29d69ba692bac8b32e298c0edcef,EN018,Common,(C)
1347977,31e4c44e64a36366a45bd876f58ecf87,021,Common,(C)
1347977,31e4c44e64a36366a45bd876f58ecf87,EN021,Common,(C)
1347977,327d59d3112082748441132b4cce3a5f,EN150,Common,(C)
1347977,4fa16764c030e09bcdca55f30bf13ab5,EN013,Common,(C)
1347977,701e2e044393bfbc4f7cb10dd6d6390b,EN141,Common,(C)
1347977,b8449f6dd6d43e0fc7758e96c006185b,EN058,Common,(C)
1347977,b8449f6dd6d43e0fc7758e96c006185b,EN058,Starfoil Rare,(SFR)
1353770,327d59d3112082748441132b4cce3a5f,EN141,Common,(C)
1353770,327d59d3112082748441132b4cce3a5f,EN141,Secret Rare,(ScR)
1353770,3a75551b1de914d14a9ea965c13f1697,EN029,Common,(C)
1353770,87061e9044e7d0528e8b60c21adb0874,EN154,Common,(C)
1353770,87061e9044e7d0528e8b60c21adb0874,EN154,Shatterfoil Rare,(SHR)
1353770,a0431d1e982ccf06eb9eaa54f9334dd4,EN056,Rare,(R)
1353770,cb9cf934eac2f1630f86828f04407c4d,EN020,Secret Rare,(ScR)
1353770,d32a9db5bc8f1e0e8e18a5ad0c236439,EN055,Super Rare,(SR)
1353770,e915b244183c20fd1ccc6004a5ec2f55,EN024,Common,(C)
1357146,25faa22a25f97f68dc20286592c32d54,EN023,Common,(C)
1357146,486742dbab8e355e93924b17aceac8ad,EN005,Super Rare,(SR)
1357146,bcf20e78948fb5b90ef26f3b73f4c4fe,EN033,Common,(C)
1362589,17943d7262d755da8a0d683f3e8d9a2e,EN042,Common,(C)
1362589,51d8fc668777c96deda62e45004d1b82,EN009,Common,(C)
1362589,f80972e9e105372c90653606e7d8b3f7,EN008,Common,(C)
1362589,f80972e9e105372c90653606e7d8b3f7,EN008,Starfoil Rare,(SFR)
1371589,4e4b995c895c5b8d905e8dd025f10779,EN048,Super Rare,(SR)
1371589,51d8fc668777c96deda62e45004d1b82,EN093,Common,(C)
1371589,610fa05ae2b971af95aa19408657ad7b,ENI29,Common,(C)
1371589,87061e9044e7d0528e8b60c21adb0874,EN094,Rare,(R)
1371589,87061e9044e7d0528e8b60c21adb0874,EN094,Shatterfoil Rare,(SHR)
1372887,1eb2553b45fe4c9104bcf82a1345d2f9,EN084,Gold Rare,(GUR)
1372887,7224e82da41ec50ae719fcc99fec38b6,EN231,Secret Rare,(ScR)
1372887,84d4eabe88537adb96a2561d21e396b3,EN033,Common,(C)
1372887,d1d91028d9f2df773282a0d154ab9fd5,EN070,Secret Rare,(ScR)
1372887,de1bf6a6a076ce9410961bacd8cfb625,EN079,Rare,(R)
1409474,11f376749f8e6a1595fc008a21e2f562,EN030,Common,(C)
1412158,31e4c44e64a36366a45bd876f58ecf87,074,Common,(C)
1412158,31e4c44e64a36366a45bd876f58ecf87,EN074,Common,(C)
1426714,8007a1c8006a18a8c38330a599bcf123,EN097,Common,(C)
1426714,ebcf2adcd9679d0dcc72352f53d09dc6,EN056,Common,(C)
1434352,005adeb3ee84ff7785b85e28469ab1f7,EN017,Common,(C)
1434352,b0f2c36a83e4cfc6e05d4a3571a93fce,017,Common,(C)
1434352,b0f2c36a83e4cfc6e05d4a3571a93fce,EN017,Common,(C)
1434352,b8449f6dd6d43e0fc7758e96c006185b,EN183,Common,(C)
1434352,b8449f6dd6d43e0fc7758e96c006185b,EN183,Starfoil Rare,(SFR)
1434352,e78f7804bd645ab944d512f17007ac94,EN017,Common,(C)
1435851,8d1bb889266b35581fb2812b9d5f4013,092,Short Print,(SP)
1435851,8d1bb889266b35581fb2812b9d5f4013,E072,Short Print,(SP)
1435851,8d1bb889266b35581fb2812b9d5f4013,EN092,Short Print,(SP)
1435851,f1ea9ca7056002cd455126d9b1a8d415,038,Common,(C)
1474910,29c9f5b6924cc91df63078c891658fa2,ENB14,Common,(C)
1474910,de7d43d6aa45805068358d7960eabadd,EN036,Common,(C)
1475311,1c776a73d9ffc801d13065227a2e7eac,EN029,Common,(C)
1475311,3f33498661590f385db2783d1e29abd5,EN027,Common,(C)
1475311,47c711dd929549af8f8079167dfc6814,EN084,Ultimate Rare,(UtR)
1475311,47c711dd929549af8f8079167dfc6814,EN084,Ultra Rare,(UR)
1475311,48663456bb8f25632ab0cdb8758bb068,EN028,Common,(C)
1475311,496bd78ff7f6eef0f3c2b1d2b2dc17bf,EN028,Common,(C)
1475311,4e4b995c895c5b8d905e8dd025f10779,EN054,Super Rare,(SR)
1475311,50f660730df483f0e11d69e2df3545fe,EN054,Rare,(R)
1475311,610fa05ae2b971af95aa19408657ad7b,ENI30,Common,(C)
1475311,610fa05ae2b971af95aa19408657ad7b,ENI30,Secret Rare,(ScR)
1475311,8a08763269a34ce6ba948a21a9bb5ed1,EN025,Common,(C)
1475311,c7614358320c374db113939b6bdecaff,ENSE2,Super Rare,(SR)
1475311,ce4ea277b06e39d390ab4a89f3e7f18c,EN088,Ultra Rare,(UR)
1475311,d32a9db5bc8f1e0e8e18a5ad0c236439,EN044,Super Rare,(SR)
1475311,d7fe0009735441f06c39d9369e13911e,ENA26,Common,(C)
1475311,d8a9cfb70839915fcea1465fc6d714e8,ENF12,Common,(C)
1475311,df3bb7b5b104c5db82ad1409c647c43d,EN024,Common,(C)
1475311,f80659b9cb968d6a814e8cddd662149f,EN005,Ultra Rare,(UR)
1482001,d34642d654058d0cdefc4c4b4b0032bd,EN049,Ultra Rare,(UR)
1487805,ee19a7b461378aeba25fd1cd47b5f1af,EN047,Common,(C)
1490690,e606bbaf04b9c79f2b0504c7ea01c580,EN076,Super Rare,(SR)
1498130,344372b1285448ad3260fa0505276af7,EN006,Super Rare,(SR)
1498130,e6ca71181a5ec8f4905c1293c16738d4,EN025,Common,(C)
1508649,4962ce2eefdcb976ce42041217783326,EN066,Rare,(R)
1508649,697bc31656d1ae9ed3e9d11d9fc5a928,EN066,Ultra Rare,(UR)
1508649,b2da2930396a210c404f3a4e02ab7784,EN200,Super Rare,(SR)
1508649,d34642d654058d0cdefc4c4b4b0032bd,EN046,Super Rare,(SR)
1516510,b0606792e1cb727d75e9e61821ffece4,EN045,Ultra Rare,(UR)
1516510,ebcf2adcd9679d0dcc72352f53d09dc6,EN220,Ultra Rare,(UR)
1516510,ef8b913d5f49de0798a5c8b77617faee,EN032,Common,(C)
1516510,ef8b913d5f49de0798a5c8b77617faee,EN032,Shatterfoil Rare,(SHR)
1516510,f53b0bef638f185a6f64acee0a5f5355,EN043,Common,(C)
1525329,31e4c44e64a36366a45bd876f58ecf87,024,Common,(C)
1525329,31e4c44e64a36366a45bd876f58ecf87,EN024,Common,(C)
1527418,4e4b995c895c5b8d905e8dd025f10779,EN022,Secret Rare,(ScR)
1527418,cb6ba8c143c17ecfa39d6d2fd18d70fb,EN252,Common,(C)
1528054,c67dde397462bc8fd39202d742a53bb9,EN052,Quarter Century Secret Rare,
1528054,c67dde397462bc8fd39202d742a53bb9,EN052,Secret Rare,(ScR)
1533292,1810bd1ffc31332ffb5d461c9ca23e35,EN017,Super Rare,(SR)
1533292,c1ec5010cd242bfdc8adb23e84f9e5f8,EN024,Duel Terminal Normal Parallel Rare,(DNPR)
1539051,761a6f4c81e2e236659f49577db80ec2,EN046,Common,(C)
1539051,a292d0dcf41c78ec0138f7166ecb3cce,EN010,Super Rare,(SR)
1539051,a3d60a924aaac2198910dd569b21264f,EN104,Common,(C)
1539051,d18070ca1640b784e459779147d675ad,PT010,Super Rare,(SR)
1546123,046e557918dd0187d75a1d735dfd7000,EN003,Normal Parallel Rare,
1546123,0c6ec34da89e970c909f1f340fa08e61,EN010,Rare,(R)
1546123,10f3aae15dfe6018d8a59325491f2fe5,EN012,Rare,(R)
1546123,17943d7262d755da8a0d683f3e8d9a2e,EN017,Common,(C)
1546123,44725bac14f37efa4215e2d16913782f,ENSE1,Super Rare,(SR)
1546123,47985f00967ea887b68a5e69052b13d1,ENB25,Common,(C)
1546123,7636e6ed197a482c0283b6d2805a49a2,EN041,Ultra Rare,(UR)
1546123,a3d60a924aaac2198910dd569b21264f,EN181,Secret Rare,(ScR)
1546123,a3d60a924aaac2198910dd569b21264f,EN182,Secret Rare,(ScR)
1546123,bbb9b6b2190bc28c1d50136fc990cfd0,EN036,Ultimate Rare,(UtR)
1546123,bbb9b6b2190bc28c1d50136fc990cfd0,EN036,Ultra Rare,(UR)
1546123,cec6ad7519290b9ebe5e8233e2c0f3a4,ENG21,Common,(C)
1546123,cec6ad7519290b9ebe5e8233e2c0f3a4,ENG21,Secret Rare,(ScR)
1546123,e748b854ba70343861902208384941cd,EN036,Ultra Rare,(UR)
1546123,f4b6bdbdc3361f9317a9ffdea5f6d8ce,EN060,Rare,(R)
1557341,3b24ac7a126a48b8cc5cd4112179cc32,EN000,Ultimate Rare,(UtR)
1557341,3b24ac7a126a48b8cc5cd4112179cc32,EN000,Ultra Rare,(UR)
1557341,c2e15d5ad0fcf65fb0eca2fccf71b4a8,ENSP1,Super Rare,(SR)
1557341,f4279a5f2eb17cea84e2318ac62732fe,EN005,Rare,(R)
1557499,8d1bb889266b35581fb2812b9d5f4013,091,Short Print,(SP)
1557499,8d1bb889266b35581fb2812b9d5f4013,E071,Short Print,(SP)
1557499,8d1bb889266b35581fb2812b9d5f4013,EN091,Short Print,(SP)
1561110,39c026341eede69f80493444a970db4d,EN041,Ultra Rare,(UR)
1561110,48659eb849e8b4025ee34be85e570ba2,EN059,Secret Rare,(ScR)
1561110,71a4ab7fe8bb50fd2bb20aa02a430915,EN006,Super Rare,(SR)
1561110,dfd79d92eddd272ff650007af97fc3f5,PT006,Super Rare,(SR)
1566817,aae6f5dd2c50bb70e5375f0d02dcc31e,EN033,Common,(C)
1571945,0d205c15b2faee540c30c0053f6095d6,EN025,Common,(C)
1571945,37b3b473a4f1b32a2cf8b46ae370fd66,EN009,Rare,(R)
1571945,506f3b6d6b69648933ac22ed31aa737b,EN205,Common,(C)
1580833,3bbff0e4b3edb9f6363fb5af6bde2021,EN193,Common,(C)
1580833,a1c14cc8da23f716d0e8e532bfb6c455,EN024,Common,(C)
1586457,d1d91028d9f2df773282a0d154ab9fd5,EN010,Common,(C)
1596508,71a4ab7fe8bb50fd2bb20aa02a430915,EN015,Common,(C)
1596508,de7d43d6aa45805068358d7960eabadd,EN033,Super Rare,(SR)
1596508,dfd79d92eddd272ff650007af97fc3f5,PT015,Common,(C)
1607603,e2bc1e5f105b8b8d9ad5da485b6717d7,EN083,Common,(C)
1621413,30a5aa12009479ffc7ef005141fdf0dc,PT002,Ultimate Rare,(UtR)
1621413,7ee33bb4fad97bf17b3e5404bdaa6eab,EN049,Secret Rare,(ScR)
1621413,99f2988f5f49d9bb15c46698c705ca1d,EN099,Ultra Rare,(UR)
1621413,c314e5654fde80c022c80e160001c02b,ENC34,Common,(C)
1621413,ddf9c624d26944f73cb8bf174e184d81,EN002,Ultimate Rare,(UtR)
1637760,15a6196140765e09ae0636f48a47f558,EN037,Common,(C)
1637760,1eb2553b45fe4c9104bcf82a1345d2f9,EN040,Gold Secret Rare,(GScR)
1637760,38ea89b43162d02e2ed859ce622dab09,EN079,Common,(C)
1637760,3bbff0e4b3edb9f6363fb5af6bde2021,EN160,Common,(C)
1639384,36fba37f7f69570e005ac86f86f6bf8a,EN056,Ghost Rare,(GR)
1639384,36fba37f7f69570e005ac86f86f6bf8a,EN056,Secret Rare,(ScR)
1639384,36fba37f7f69570e005ac86f86f6bf8a,EN056,Ultimate Rare,(UtR)
1639384,7224e82da41ec50ae719fcc99fec38b6,EN166,Secret Rare,(ScR)
1641882,0c74b9f9bffac3c9f054cd9bd4fdf9ab,E113,Common,(C)
1641882,8d1bb889266b35581fb2812b9d5f4013,022,Rare,(R)
1641882,8d1bb889266b35581fb2812b9d5f4013,EN022,Rare,(R)
1641882,a45aeb55843ddcb4c659cec9a03c8489,EN027,Short Print,(SP)
1644289,a00a63e0f7cb537cee6fd1a918837b7d,EN095,Duel Terminal Normal Parallel Rare,(DNPR)
1644289,fa24f5d2ba180cf4a0f10b4a9164ed49,EN057,Super Rare,(SR)
1662004,0066143555bb13b5699eb5635a28d6a5,EN020,Common,(C)
1662004,11f376749f8e6a1595fc008a21e2f562,EN098,Rare,(R)
1662004,aafac532f51c496501952937c21bfa8c,EN024,Super Rare,(SR)
1669772,327d59d3112082748441132b4cce3a5f,EN196,Common,(C)
1669772,506f3b6d6b69648933ac22ed31aa737b,EN118,Common,(C)
1669772,8a855211e1f7cd0dcdb133b3b1f118c3,EN058,Common,(C)
1683982,c6406398b1caf5641982075a3224429e,EN022,Ultra Rare,(UR)
1686814,71a4ab7fe8bb50fd2bb20aa02a430915,EN018,Common,(C)
1686814,7ca032fc7948ac7295699cfb1ce5e741,EN072,Ultra Rare,(UR)
1686814,92ba5ef6b6e74de1ab12f8ba98f436f0,ENSE1,Super Rare,(SR)
1686814,92ed29cc1e38661ced69a7a0f102f6d4,ENSE1,Super Rare,(SR)
1686814,9abce9ef0212d134c70a05c322b2dd94,EN138,Rare,(R)
1686814,dfd79d92eddd272ff650007af97fc3f5,PT018,Common,(C)
1688285,5592c43210bb165295b7831d399acf7f,EN042,Ultra Rare,(UR)
1689516,327d59d3112082748441132b4cce3a5f,EN055,Common,(C)
1689516,506f3b6d6b69648933ac22ed31aa737b,EN168,Common,(C)
1689516,92a1030ed32f1b24fa1345f6db193241,EN048,Common,(C)
1697104,4d88fdebf2f47b191a0eff8ae615dd02,EN033,Common,(C)
1710476,bb49627c5be3da6f8993300fb5249a76,EN101,Ultra Rare,(UR)
1710476,dfd79d92eddd272ff650007af97fc3f5,PT032,Common,(C)
1710476,fa35991845aecec618578dca1dbc2370,EN004,Secret Rare,(ScR)
1712616,0ae37fc5dd293c7ab5dd50776e70587e,EN179,Common,(C)
1712616,ee19a7b461378aeba25fd1cd47b5f1af,EN091,Common,(C)
1735088,81f88961be95a117c2cbd29b83b7e696,EN049,Super Rare,(SR)
1759808,aae6f5dd2c50bb70e5375f0d02dcc31e,EN079,Rare,(R)
1759808,cb403c1c3e075dbf7db5a1635a299677,EN033,Super Rare,(SR)
1761063,49f694a8c5b00f4d2de1b4c1413b42f4,EN018,Common,(C)
1764972,dd32095294fefb95344aa949553d42c3,PT028,Common,(C)
1764972,de7d43d6aa45805068358d7960eabadd,EN019,Ultimate Rare,(UtR)
1764972,de7d43d6aa45805068358d7960eabadd,EN019,Ultra Rare,(UR)
1769875,1207a8b2f774090ec294ce41782874bc,EN033,Quarter Century Secret Rare,
1769875,1207a8b2f774090ec294ce41782874bc,EN033,Ultra Rare,(UR)
1781310,344372b1285448ad3260fa0505276af7,EN024,Common,(C)
1781310,506f3b6d6b69648933ac22ed31aa737b,EN115,Common,(C)
1781310,8a855211e1f7cd0dcdb133b3b1f118c3,EN055,Common,(C)
1781310,8a855211e1f7cd0dcdb133b3b1f118c3,EN055,Short Print,(SP)
1784619,02f27695ca4bdcabb9641d8357fbcb9a,010,Common,(C)
1784619,02f27695ca4bdcabb9641d8357fbcb9a,E009,Common,(C)
1784619,29c9f5b6924cc91df63078c891658fa2,ENA03,Common,(C)
1784619,8d1bb889266b35581fb2812b9d5f4013,069,Common,(C)
1784619,8d1bb889266b35581fb2812b9d5f4013,E055,Common,(C)
1784619,8d1bb889266b35581fb2812b9d5f4013,EN069,Common,(C)
1784619,b16b9850ec7080f553e12ce446707a3d,006,Common,(C)
1784619,b79d33fa1cb25ad31a52ba31540bd980,EN125,Common,(C)
1784619,b907e796dcb4170016d887a9f7bfe89c,006,Common,(C)
